"sku";"gu_vpe";"ean";"STATUS"
"65101";"1.00";"8391135651017";"1"
"65102";"1.00";"8391135651024";"1"
"65103";"1.00";"8391135651031";"1"
"65104";"1.00";"8032841700193";"1"
"65105";"1.00";"8391135651055";"1"
"65106";"1.00";"8391135651062";"1"
"65107";"1.00";"8391135651079";"1"
"65108";"1.00";"8391135651086";"1"
"65109";"1.00";"80022701";"1"
"65110";"1.00";"80145424";"1"
"65113";"1.00";"8001780151014";"1"
"65114";"1.00";"8000845065563";"1"
"65115";"1.00";"00000000003403";"0"
"65115";"1.00";"8000845065549";"0"
"65115";"1.00";"8391135651154";"1"
"65116";"1.00";"8032986070007";"1"
"65117";"1.00";"8056736060070";"1"
"65118";"1.00";"8056736060087";"1"
"65119";"1.00";"8056736060117";"1"
"65120";"1.00";"8056736060100";"1"
"65121";"1.00";"8056736060056";"1"
"65122";"1.00";"8056736060032";"1"
"65123";"1.00";"8056736060049";"1"
"65124";"1.00";"8056736060063";"1"
"65125";"1.00";"8056736060094";"1"
"65126";"1.00";"8056736060018";"1"
"65127";"1.00";"65127";"0"
"65127";"1.00";"8002270726569";"1"
"65128";"1.00";"65128";"0"
"65128";"1.00";"8002270766572";"1"
"65129";"1.00";"65129";"1"
"66001";"1.00";"7622300002213";"1"
"66002";"1.00";"8000300050387";"1"
"66003";"1.00";"8000300050394";"1"
"66004";"1.00";"8003000125416";"1"
"66005";"1.00";"8003000024917";"1"
"66006";"1.00";"8001685092993";"1"
"66007";"1.00";"8001685092696";"1"
"66008";"1.00";"8001685114206";"1"
"66009";"1.00";"8391135660095";"1"
"66010";"1.00";"8024657774116";"1"
"66011";"1.00";"8003012000060";"1"
"66012";"1.00";"8003000125317";"1"
"66013";"1.00";"8003000127519";"1"
"66014";"1.00";"8021103792090";"1"
"66015";"1.00";"8021103711008";"1"
"66016";"1.00";"8021103711398";"1"
"66017";"1.00";"8021103784934";"1"
"66018";"1.00";"8021103700262";"1"
"66019";"1.00";"8008587000088";"1"
"66020";"1.00";"8008587000071";"1"
"66021";"1.00";"8008587000033";"1"
"66022";"1.00";"8008587000040";"1"
"66023";"1.00";"66023";"0"
"66023";"1.00";"8391135660231";"1"
"66024";"1.00";"8391135660248";"1"
"66025";"1.00";"8391135660255";"1"
"66026";"1.00";"8391135660262";"1"
"66027";"1.00";"8019247000287";"1"
"66028";"1.00";"8019247000157";"1"
"66029";"1.00";"8002436730003";"1"
"66030";"1.00";"8002436420010";"1"
"66031";"1.00";"8002436025017";"1"
"66032";"1.00";"8002436740002";"1"
"66033";"1.00";"8021103790256";"1"
"66034";"1.00";"8021103790638";"1"
"66035";"1.00";"8019247000102";"1"
"66036";"1.00";"8021103790188";"1"
"66037";"1.00";"8008587000118";"1"
"66038";"1.00";"8021107018561";"1"
"66039";"1.00";"8391135660392";"1"
"66040";"1.00";"8008587002860";"1"
"66041";"1.00";"8391135660415";"1"
"66042";"1.00";"8391135660422";"1"
"66043";"1.00";"8002436840009";"1"
"66044";"1.00";"8002436840009";"1"
"66045";"1.00";"8391135660453";"1"
"66046";"1.00";"8002436630006";"1"
"66047";"1.00";"8391135660477";"1"
"66048";"1.00";"8002436430071";"1"
"66049";"1.00";"8001685006006";"1"
"66050";"1.00";"8033540710025";"1"
"66051";"1.00";"8033540710032";"1"
"66052";"1.00";"8033540710018";"1"
"66053";"1.00";"8033540710063";"1"
"66054";"1.00";"8002436430026";"1"
"66055";"1.00";"8002436420089";"1"
"66056";"1.00";"8002436430019";"1"
"66057";"1.00";"8391135660576";"1"
"66059";"1.00";"8391135660590";"1"
"66060";"1.00";"8019247000164";"1"
"66061";"1.00";"8019247000096";"1"
"66062";"1.00";"8019247000126";"1"
"66064";"1.00";"8019247001239";"1"
"66065";"1.00";"8019247004568";"1"
"66067";"1.00";"8391135660675";"1"
"66068";"1.00";"8391135660682";"1"
"66069";"1.00";"8391135660699";"1"
"66070";"1.00";"8391135660705";"1"
"66071";"1.00";"8391135660712";"1"
"66072";"1.00";"8391135660729";"1"
"66073";"1.00";"8391135660736";"1"
"66074";"1.00";"8391135660743";"1"
"66075";"1.00";"8391135660750";"1"
"66076";"1.00";"8391135660767";"1"
"66077";"1.00";"8391135660774";"1"
"66078";"1.00";"8391135660781";"1"
"66079";"1.00";"8017490250411";"1"
"66080";"1.00";"8013108594199";"1"
"66081";"1.00";"8006131013232";"1"
"66082";"1.00";"8006131000041";"1"
"66083";"1.00";"8006131013133";"1"
"66084";"1.00";"8006131013171";"1"
"66085";"1.00";"8391135660859";"1"
"66086";"1.00";"8391135660866";"1"
"66087";"1.00";"8003753900520";"1"
"66088";"1.00";"8003753900438";"1"
"66089";"1.00";"8003753900551";"1"
"66090";"1.00";"8003753900490";"1"
"66091";"1.00";"8003753900582";"1"
"66092";"1.00";"8391135660927";"1"
"66093";"1.00";"8391135660934";"1"
"66094";"1.00";"8391135660941";"1"
"66095";"1.00";"8391135660958";"1"
"66096";"1.00";"8003410311171";"1"
"66097";"1.00";"8003410240518";"1"
"66098";"1.00";"8003410344308";"1"
"66099";"1.00";"8391135660996";"1"
"66100";"1.00";"8003410344360";"1"
"66101";"1.00";"8000070036383";"1"
"66102";"1.00";"8000070035041";"1"
"66103";"1.00";"8000070012660";"1"
"66104";"1.00";"8000070019133";"1"
"66105";"1.00";"8000070025400";"1"
"66106";"1.00";"8000070038547";"1"
"66107";"1.00";"8391135661078";"1"
"66108";"1.00";"8391135661085";"1"
"66109";"1.00";"8391135661092";"1"
"66110";"1.00";"8391135661108";"1"
"66111";"1.00";"8391135661115";"1"
"66112";"1.00";"8391135661122";"1"
"66113";"1.00";"8391135661139";"1"
"66114";"1.00";"8391135661146";"1"
"66115";"1.00";"8391135661153";"1"
"66116";"1.00";"8391135661160";"1"
"66117";"1.00";"8391135661177";"1"
"66118";"1.00";"8000135030004";"1"
"66119";"1.00";"8000135013960";"1"
"66120";"1.00";"8391135661207";"1"
"66121";"1.00";"8391135661214";"1"
"66122";"1.00";"8391135661221";"1"
"66123";"1.00";"8391135661238";"1"
"66124";"1.00";"8001681000213";"1"
"66125";"1.00";"8001681011035";"1"
"66126";"1.00";"8001681011127";"1"
"66127";"1.00";"8391135661276";"1"
"66128";"1.00";"8391135661283";"1"
"66129";"1.00";"8391135661290";"1"
"66130";"1.00";"8391135661306";"1"
"66131";"1.00";"8003410344315";"1"
"66132";"1.00";"8391135661320";"1"
"66133";"1.00";"8391135661337";"1"
"66134";"1.00";"8391135661344";"1"
"66135";"1.00";"8391135661351";"1"
"66136";"1.00";"8391135661368";"1"
"66137";"1.00";"8391135661375";"1"
"66138";"1.00";"8391135661382";"1"
"66139";"1.00";"8391135661399";"1"
"66140";"1.00";"8391135661405";"1"
"66141";"1.00";"8391135661412";"1"
"66142";"1.00";"8391135661429";"1"
"66143";"1.00";"8391135661436";"1"
"66144";"1.00";"8391135661443";"1"
"66145";"1.00";"8391135661450";"1"
"66146";"1.00";"8391135661467";"1"
"66147";"1.00";"8391135661474";"1"
"66148";"1.00";"8391135661481";"1"
"66149";"1.00";"8391135661498";"1"
"66150";"1.00";"8391135661504";"1"
"66151";"1.00";"8391135661511";"1"
"66152";"1.00";"8391135661528";"1"
"66153";"1.00";"8391135661535";"1"
"66154";"1.00";"8021103712524";"1"
"66155";"1.00";"8391135661559";"1"
"66156";"1.00";"8021103782572";"1"
"66157";"1.00";"8021107016772";"1"
"66158";"1.00";"8021103700705";"1"
"66159";"1.00";"8391135661597";"1"
"66160";"1.00";"8391135661603";"1"
"66161";"1.00";"8391135661610";"1"
"66162";"1.00";"8391135661627";"1"
"66163";"1.00";"8391135661634";"1"
"66164";"1.00";"8391135661641";"1"
"66165";"1.00";"8391135661658";"1"
"66166";"1.00";"8391135661665";"1"
"66167";"1.00";"8391135661672";"1"
"66168";"1.00";"8391135661689";"1"
"66169";"1.00";"8391135661696";"1"
"66170";"1.00";"8003012000039";"1"
"66171";"1.00";"8003012000046";"1"
"66172";"1.00";"8391135661726";"1"
"66173";"1.00";"8391135661733";"1"
"66174";"1.00";"8391135661740";"1"
"66175";"1.00";"8391135661757";"1"
"66176";"1.00";"8391135661764";"1"
"66177";"1.00";"8003410311140";"1"
"66178";"1.00";"8000070048812";"1"
"66179";"1.00";"8000070049420";"1"
"66180";"1.00";"8000070049413";"1"
"66181";"1.00";"8000070083127";"1"
"66183";"1.00";"8003410333258";"1"
"66184";"1.00";"8391135661849";"1"
"66185";"1.00";"8391135661856";"1"
"66186";"1.00";"8008587000156";"1"
"66187";"1.00";"8008587000064";"1"
"66188";"1.00";"8391135661887";"1"
"66188";"1.00";"8008587000095";"0"
"66189";"1.00";"8008587000019";"1"
"66190";"1.00";"8000050485002";"1"
"66191";"1.00";"66191";"0"
"66191";"1.00";"8391135661917";"1"
"66192";"1.00";"66192";"0"
"66192";"1.00";"8391135661924";"1"
"66193";"1.00";"66193";"0"
"66193";"1.00";"8391135661931";"1"
"66194";"1.00";"66194";"0"
"66194";"1.00";"8391135661948";"1"
"66195";"1.00";"66195";"0"
"66195";"1.00";"8391135661955";"1"
"66196";"1.00";"66196";"0"
"66196";"1.00";"8391135661962";"1"
"66197";"1.00";"8008587000132";"1"
"66198";"1.00";"66198";"0"
"66198";"1.00";"8391135661986";"1"
"66199";"1.00";"66199";"0"
"66199";"1.00";"8391135661993";"1"
"66200";"1.00";"8008587000149";"1"
"67001";"1.00";"8008375013825";"1"
"67002";"1.00";"8032993000097";"1"
"67003";"1.00";"8032993000059";"1"
"67004";"1.00";"8005709404014";"1"
"67005";"1.00";"8005709305014";"1"
"67007";"1.00";"8001420004434";"1"
"67008";"1.00";"8001420004465";"1"
"67010";"1.00";"8003712005945";"1"
"67011";"1.00";"8008375014273";"1"
"67012";"1.00";"8008375014242";"1"
"67013";"1.00";"8076809532945";"1"
"67014";"1.00";"8076809527491";"1"
"67015";"1.00";"8076809532891";"1"
"67016";"1.00";"8076809527484";"1"
"67020";"1.00";"8008375014037";"1"
"67021";"1.00";"8008375014051";"1"
"67022";"1.00";"8024324001095";"1"
"67023";"1.00";"8391135670230";"1"
"67024";"1.00";"8001665113168";"1"
"67025";"1.00";"8003720230285";"1"
"67026";"1.00";"8003720300322";"1"
"67027";"1.00";"8003720300377";"1"
"67028";"1.00";"8003720300384";"1"
"67029";"1.00";"8003720300391";"1"
"67030";"1.00";"8004690051504";"1"
"67031";"1.00";"8004690051603";"1"
"67032";"1.00";"8004690051917";"1"
"67033";"1.00";"8004690052006";"1"
"67034";"1.00";"8004690052105";"1"
"67035";"1.00";"8004690052303";"1"
"67036";"1.00";"8004690052808";"1"
"67037";"1.00";"8004690053102";"1"
"67038";"1.00";"8004690053201";"1"
"67039";"1.00";"8004690053706";"1"
"67040";"1.00";"8004690054703";"1"
"67041";"1.00";"8004690055816";"1"
"67042";"1.00";"8004690106600";"1"
"67043";"1.00";"8008375013788";"1"
"67044";"1.00";"8008375013795";"1"
"67045";"1.00";"8008375013801";"1"
"67046";"1.00";"8008375013818";"1"
"67047";"1.00";"8008375013832";"1"
"67048";"1.00";"8008375013849";"1"
"67049";"1.00";"8008375013856";"1"
"67050";"1.00";"8008375013863";"1"
"67051";"1.00";"8008375013870";"1"
"67052";"1.00";"8008375013887";"1"
"67053";"1.00";"8008375013894";"1"
"67054";"1.00";"8008375014044";"1"
"67055";"1.00";"8008375014068";"1"
"67056";"1.00";"8008375012835";"1"
"67057";"1.00";"8008375012828";"1"
"67058";"1.00";"8008375012842";"1"
"67059";"1.00";"8008375013108";"1"
"67060";"1.00";"8008375014228";"1"
"67061";"1.00";"8008375014259";"1"
"67062";"1.00";"8008375014266";"1"
"67063";"1.00";"8008375014297";"1"
"67064";"1.00";"8008375014310";"1"
"67065";"1.00";"8008375014327";"1"
"67066";"1.00";"8001665112550";"1"
"67067";"1.00";"8001665112567";"1"
"67068";"1.00";"8391135670681";"1"
"67069";"1.00";"8032993000028";"1"
"67070";"1.00";"8032993000035";"1"
"67071";"1.00";"8032993000042";"1"
"67072";"1.00";"8391135670728";"1"
"67073";"1.00";"8032993000165";"1"
"67074";"1.00";"8032993000073";"1"
"67075";"1.00";"8391135670759";"1"
"67076";"1.00";"8391135670766";"1"
"67077";"1.00";"8076810500667";"1"
"67078";"1.00";"8076810500735";"1"
"67079";"1.00";"8391135670797";"1"
"67080";"1.00";"8076810500407";"1"
"67081";"1.00";"8076810500490";"1"
"67082";"1.00";"8076810500568";"1"
"67083";"1.00";"8076810500421";"1"
"67084";"1.00";"8391135670841";"1"
"67085";"1.00";"8076810500674";"1"
"67086";"1.00";"8076810500391";"1"
"67087";"1.00";"8076810500483";"1"
"67088";"1.00";"8391135670889";"1"
"67089";"1.00";"8076810500452";"1"
"67090";"1.00";"8076810500469";"1"
"67091";"1.00";"8076810500520";"1"
"67092";"1.00";"8076810500513";"1"
"67093";"1.00";"8076810500438";"1"
"67094";"1.00";"8076810500476";"1"
"67095";"1.00";"8076810500544";"1"
"67096";"1.00";"8076810500681";"1"
"67097";"1.00";"8011322211380";"1"
"67098";"1.00";"8011322211335";"1"
"67099";"1.00";"8011322211427";"1"
"67100";"1.00";"8011322211472";"1"
"67101";"1.00";"8011322211373";"1"
"67102";"1.00";"8011322211465";"1"
"67103";"1.00";"8011322211441";"1"
"67104";"1.00";"8011322211366";"1"
"67105";"1.00";"8011322211403";"1"
"67106";"1.00";"8011322211496";"1"
"67107";"1.00";"8011322211342";"1"
"67108";"1.00";"8009167287202";"1"
"67109";"1.00";"8018370001222";"1"
"67110";"1.00";"8009167047202";"1"
"67111";"1.00";"8009167187229";"1"
"67112";"1.00";"8009452227111";"1"
"67113";"1.00";"8018370001819";"1"
"67114";"1.00";"8018370001697";"1"
"67115";"1.00";"8018370001468";"1"
"67116";"1.00";"8018338000168";"1"
"67117";"1.00";"8018338001523";"1"
"67117";"1.00";"8018338006108";"0"
"67118";"1.00";"8009167147209";"1"
"67119";"1.00";"8009167097207";"1"
"67120";"1.00";"8009452224370";"1"
"67121";"1.00";"8009452222710";"1"
"67122";"1.00";"8009452227012";"1"
"67123";"1.00";"8009452227029";"1"
"67124";"1.00";"8391135671244";"1"
"67125";"1.00";"8009167091205";"1"
"67126";"1.00";"8009167161465";"1"
"67127";"1.00";"8009167141207";"1"
"67128";"1.00";"8009167211207";"1"
"67129";"1.00";"8009167041200";"1"
"67130";"1.00";"8009167171358";"1"
"67131";"1.00";"8009167121223";"1"
"67132";"1.00";"8009167181203";"1"
"67133";"1.00";"8009167111224";"1"
"67134";"1.00";"8391135671343";"1"
"67135";"1.00";"8006165350501";"1"
"67136";"1.00";"8001040020616";"1"
"67137";"1.00";"8391135671374";"1"
"67138";"1.00";"8391135671381";"1"
"67139";"1.00";"8391135671398";"1"
"67140";"1.00";"8391135671404";"1"
"67141";"1.00";"8009452227074";"1"
"67142";"1.00";"8001860302008";"1"
"67143";"1.00";"8001860302022";"1"
"67144";"1.00";"8001250152039";"1"
"67145";"1.00";"8001250120915";"1"
"67146";"1.00";"8001250120939";"1"
"67147";"1.00";"8001250120120";"1"
"67148";"1.00";"8001250120410";"1"
"67149";"1.00";"8001250120342";"1"
"67150";"1.00";"8391135671503";"1"
"67151";"1.00";"8391135671510";"1"
"67152";"1.00";"8001250120076";"1"
"67153";"1.00";"8391135671534";"1"
"67154";"1.00";"8391135671541";"1"
"67155";"1.00";"8391135671558";"1"
"67156";"1.00";"8391135671565";"1"
"67157";"1.00";"8391135671572";"1"
"67158";"1.00";"8391135671589";"1"
"67159";"1.00";"8391135671596";"1"
"67160";"1.00";"8391135671602";"1"
"67161";"1.00";"8391135671619";"1"
"67162";"1.00";"8000180781111";"1"
"67163";"1.00";"8391135671633";"1"
"67164";"1.00";"8391135671640";"1"
"67165";"1.00";"8000180781142";"1"
"67166";"1.00";"8391135671664";"1"
"67167";"1.00";"8391135671671";"1"
"67168";"1.00";"8391135671688";"1"
"67169";"1.00";"8391135671695";"1"
"67170";"1.00";"8391135671701";"1"
"67171";"1.00";"8391135671718";"1"
"67172";"1.00";"8391135671725";"1"
"67173";"1.00";"8391135671732";"1"
"67174";"1.00";"8033874020036";"1"
"67175";"1.00";"8033874020050";"1"
"67176";"1.00";"8033874020074";"1"
"67177";"1.00";"8033874023044";"1"
"67178";"1.00";"8033874020111";"1"
"67179";"1.00";"8033874020159";"1"
"67180";"1.00";"8033874023198";"1"
"67181";"1.00";"8033874020210";"1"
"67182";"1.00";"8033874020241";"1"
"67183";"1.00";"8033874020289";"1"
"67184";"1.00";"8033874020302";"1"
"67185";"1.00";"8033874020319";"1"
"67186";"1.00";"8033874020333";"1"
"67187";"1.00";"8033874020357";"1"
"67188";"1.00";"8033874020029";"1"
"67189";"1.00";"8391135671893";"1"
"67190";"1.00";"8033874020098";"1"
"67191";"1.00";"8004690050606";"1"
"67192";"1.00";"8011242002099";"1"
"67193";"1.00";"8011242120472";"1"
"67194";"1.00";"8011242120311";"1"
"67195";"1.00";"8009167271232";"1"
"67196";"1.00";"8009167081220";"1"
"67197";"1.00";"8000318200125";"1"
"67198";"1.00";"8001250110015";"1"
"67199";"1.00";"8001250121264";"1"
"67200";"1.00";"8391135672005";"1"
"67201";"1.00";"8391135672012";"1"
"67202";"1.00";"8391135672029";"1"
"67203";"1.00";"8391135672036";"1"
"67204";"1.00";"8391135672043";"1"
"67205";"1.00";"8009452222536";"1"
"67206";"1.00";"8009452222529";"1"
"67207";"1.00";"8009452222512";"1"
"67208";"1.00";"8009452222543";"1"
"67209";"1.00";"8009452222550";"1"
"67211";"1.00";"67211";"1"
"67212";"1.00";"8018338000366";"1"
"67213";"1.00";"8018338000670";"1"
"67214";"1.00";"8000318200118";"1"
"67215";"1.00";"8000318200194";"1"
"67216";"1.00";"8000318200187";"1"
"67217";"1.00";"80688877";"1"
"67218";"1.00";"8000318200163";"1"
"67219";"1.00";"8000318200156";"1"
"67220";"1.00";"8000318200071";"1"
"67221";"1.00";"80616382";"1"
"67222";"1.00";"80688860";"1"
"67223";"1.00";"8001833125016";"1"
"67224";"1.00";"80616306";"1"
"67225";"1.00";"80616320";"1"
"67226";"1.00";"80688853";"1"
"67227";"1.00";"8024324001118";"1"
"67228";"1.00";"8001250160126";"1"
"67229";"1.00";"8001250160072";"1"
"67230";"1.00";"8025202001350";"1"
"67231";"1.00";"8005121000085";"1"
"67232";"1.00";"8005121000146";"1"
"67233";"1.00";"8005121000276";"1"
"67234";"1.00";"8005121000405";"1"
"67235";"1.00";"8391135672357";"1"
"67236";"1.00";"8018338005743";"1"
"67237";"1.00";"8018338001097";"1"
"67238";"1.00";"8018338007013";"1"
"67239";"1.00";"8018338007181";"1"
"67240";"1.00";"8018338002544";"1"
"67241";"1.00";"8018338004791";"1"
"67242";"1.00";"8018338004463";"1"
"67243";"1.00";"8018338005002";"1"
"67244";"1.00";"8018338004432";"1"
"67245";"1.00";"8018338001028";"1"
"67246";"1.00";"8018338004593";"1"
"67247";"1.00";"8018338006122";"1"
"67248";"1.00";"8025202007413";"1"
"67249";"1.00";"8025202001282";"1"
"67250";"1.00";"8025202211483";"1"
"67251";"1.00";"8025202211353";"1"
"67252";"1.00";"67252";"1"
"67253";"1.00";"8018338001103";"1"
"67254";"1.00";"8008375014136";"1"
"67255";"1.00";"8003960948018";"1"
"67256";"1.00";"8003892000969";"1"
"67257";"1.00";"8025202002647";"1"
"67258";"1.00";"8025202001787";"1"
"67259";"1.00";"8025202001145";"1"
"67259";"1.00";"8008857300764";"0"
"67260";"1.00";"8025202001176";"1"
"67261";"1.00";"8391135672616";"1"
"67262";"1.00";"8000180781128";"1"
"67263";"1.00";"8000180781159";"1"
"67264";"1.00";"8000180781166";"1"
"67265";"1.00";"8001250160416";"1"
"67266";"1.00";"8001250160119";"1"
"67267";"1.00";"8014311100528";"1"
"67268";"1.00";"8014311100511";"1"
"67269";"1.00";"8014311100504";"1"
"67270";"1.00";"8014311100559";"1"
"67271";"1.00";"8391135672715";"1"
"67272";"1.00";"8014311100535";"1"
"67273";"1.00";"8033874020234";"1"
"67274";"1.00";"8033874020067";"1"
"67275";"1.00";"8033874020227";"1"
"67276";"1.00";"7612376007151";"1"
"67277";"1.00";"8009452227036";"1"
"67278";"1.00";"8009452224431";"1"
"67279";"1.00";"8009452222888";"1"
"67280";"1.00";"8018370001499";"1"
"67281";"1.00";"8014311100542";"1"
"67282";"1.00";"8391135672821";"1"
"67283";"1.00";"8391135672838";"1"
"67284";"1.00";"8391135672845";"1"
"67285";"1.00";"8013862003050";"1"
"67286";"1.00";"8013862003036";"1"
"67287";"1.00";"8003960943013";"1"
"67288";"1.00";"8003960957126";"1"
"67289";"1.00";"8003960971016";"1"
"67290";"1.00";"8003960945017";"1"
"67291";"1.00";"8003960946014";"1"
"67292";"1.00";"8003960953326";"1"
"67293";"1.00";"8002448873088";"1"
"67294";"1.00";"8009452223106";"1"
"67295";"1.00";"8009167217186";"1"
"67296";"1.00";"8009452222499";"1"
"67297";"1.00";"8009452273859";"1"
"67298";"1.00";"8007290130686";"1"
"67299";"1.00";"8007290130730";"1"
"67300";"1.00";"8007290130679";"1"
"67301";"1.00";"8007290130631";"1"
"67302";"1.00";"8007290330789";"1"
"67303";"1.00";"8007290130747";"1"
"67304";"1.00";"8009167297188";"1"
"67305";"1.00";"8391135673057";"1"
"67306";"1.00";"8028947088075";"1"
"67307";"1.00";"8028947088068";"1"
"67308";"1.00";"8009452222901";"1"
"67309";"1.00";"8009452222369";"1"
"67310";"1.00";"8009452222321";"1"
"67311";"1.00";"8009452222116";"1"
"67312";"1.00";"8003237000029";"1"
"67313";"1.00";"8009580012986";"1"
"67314";"1.00";"8033874020081";"1"
"67315";"1.00";"8033874020180";"1"
"67316";"1.00";"8018338002872";"1"
"67317";"1.00";"8018338001066";"1"
"67318";"1.00";"8018338004104";"1"
"67319";"1.00";"8018338008003";"1"
"67320";"1.00";"8018338008010";"1"
"67321";"1.00";"8009452224301";"1"
"67322";"1.00";"8009452224806";"1"
"67323";"1.00";"8009452227104";"1"
"67324";"1.00";"8391135673248";"1"
"67325";"1.00";"8003960936824";"1"
"67326";"1.00";"8033874020166";"1"
"67327";"1.00";"8009167357615";"1"
"67328";"1.00";"8018338006900";"1"
"67329";"1.00";"8018338002803";"1"
"67330";"1.00";"8018338000519";"1"
"67331";"1.00";"8018338000311";"1"
"67332";"1.00";"8018338000571";"1"
"67333";"1.00";"8018338001516";"1"
"67334";"1.00";"8018338000557";"1"
"67335";"1.00";"8018338003985";"1"
"67336";"1.00";"8018338005828";"1"
"67337";"1.00";"8018338006726";"1"
"67338";"1.00";"8018338008119";"1"
"67339";"1.00";"8018338005910";"1"
"67340";"1.00";"8009452227159";"1"
"67341";"1.00";"8000318200835";"1"
"67342";"1.00";"8391135673422";"1"
"67342";"1.00";"80616399";"0"
"67343";"1.00";"80616351";"1"
"67344";"1.00";"80616344";"1"
"67345";"1.00";"8009580012931";"1"
"67346";"1.00";"8009580002994";"1"
"67347";"1.00";"80616337";"1"
"67348";"1.00";"8003007815112";"1"
"67349";"1.00";"8003007815129";"1"
"67350";"1.00";"8007290320766";"1"
"67351";"1.00";"8008375014174";"1"
"67352";"1.00";"8009452227043";"1"
"67353";"1.00";"67353";"1"
"67354";"1.00";"8008375010312";"1"
"67355";"1.00";"8008375014945";"1"
"67356";"1.00";"67356";"0"
"67356";"1.00";"8391135673569";"1"
"67357";"1.00";"8009167012095";"1"
"67358";"1.00";"00000000003417";"1"
"67359";"1.00";"8005121000177";"1"
"67360";"1.00";"67360";"0"
"67360";"1.00";"8007290130150";"1"
"67361";"1.00";"8033874020548";"1"
"67362";"1.00";"8033874020272";"1"
"67363";"1.00";"8033874020265";"1"
"67364";"1.00";"8033874020364";"1"
"67365";"1.00";"8033874020555";"1"
